_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.1169164434089427,mmu05163,M1,1,0,KEGG Pathway,24,Human cytomegalovirus infection - Mus musculus (house mouse),,-3.1169164434089427,6.94225721784777,5.080597602588805,21160,254,60,5,8.333333333333334,3.568120160740314,14672|14674|14682|14683|15461,Gna11|Gna13|Gnaq|Gnas|Hras,-1.2105861490033734,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-3.0977181800744127,R-MMU-9855142,M1,1,0,Reactome Gene Sets,6,Cellular responses to mechanical stimuli,,-3.0977181800744127,16.53125,6.635571082392326,21160,64,60,3,5.0,2.8136571693556887,14672|14682|14683,Gna11|Gnaq|Gnas,-1.1970898644933134,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-3.0977181800744127,R-MMU-9860931,M1,1,0,Reactome Gene Sets,6,Response of endothelial cells to shear stress,,-3.0977181800744127,16.53125,6.635571082392326,21160,64,60,3,5.0,2.8136571693556887,14672|14682|14683,Gna11|Gnaq|Gnas,-1.1970898644933134,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-3.0161169428455885,R-MMU-388396,M1,1,0,Reactome Gene Sets,6,GPCR downstream signalling,,-3.0161169428455885,4.440047961630695,4.383369582626918,21160,556,60,7,11.666666666666666,4.144384867012947,14672|14674|14682|14683|14687|15461|269060,Gna11|Gna13|Gnaq|Gnas|Gnaz|Hras|Dagla,-1.1375761572273277,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.987269776036583,GO:0090277,M1,1,0,GO Biological Processes,19,positive regulation of peptide hormone secretion,19_GO:0051179 localization,-2.987269776036583,8.985138004246284,5.355173589009208,21160,157,60,4,6.666666666666667,3.220305943597653,14672|14682|14683|20614,Gna11|Gnaq|Gnas|Snap25,-1.1199953282145358,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.98441147114119,R-MMU-163685,M1,1,0,Reactome Gene Sets,6,Integration of energy metabolism,,-2.98441147114119,15.114285714285714,6.307417831287153,21160,70,60,3,5.0,2.8136571693556887,14672|14682|14683,Gna11|Gnaq|Gnas,-1.1199953282145358,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.9489236147500844,mmu04927,M1,1,0,KEGG Pathway,24,Cortisol synthesis and secretion - Mus musculus (house mouse),,-2.9489236147500844,14.694444444444445,6.206902695666375,21160,72,60,3,5.0,2.8136571693556887,14672|14682|14683,Gna11|Gnaq|Gnas,-1.092682342697502,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.9467985289843446,GO:0002793,M1,1,0,GO Biological Processes,19,positive regulation of peptide secretion,19_GO:0051179 localization,-2.9467985289843446,8.761904761904763,5.27186047536349,21160,161,60,4,6.666666666666667,3.220305943597653,14672|14682|14683|20614,Gna11|Gnaq|Gnas|Snap25,-1.092682342697502,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.941818020599649,GO:0090276,M1,1,0,GO Biological Processes,19,regulation of peptide hormone secretion,19_GO:0051179 localization,-2.941818020599649,6.342925659472423,4.781866536001712,21160,278,60,5,8.333333333333334,3.568120160740314,14672|14682|14683|14687|20614,Gna11|Gnaq|Gnas|Gnaz|Snap25,-1.0893949923322517,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.9144700469869758,mmu04918,M1,1,0,KEGG Pathway,24,Thyroid hormone synthesis - Mus musculus (house mouse),,-2.9144700469869758,14.297297297297296,6.110322100288451,21160,74,60,3,5.0,2.8136571693556887,14682|14683|98660,Gnaq|Gnas|Atp1a2,-1.0800910752755388,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.9075057084411884,GO:0002791,M1,1,0,GO Biological Processes,19,regulation of peptide secretion,19_GO:0051179 localization,-2.9075057084411884,6.2308598351001185,4.7240471317148875,21160,283,60,5,8.333333333333334,3.568120160740314,14672|14682|14683|14687|20614,Gna11|Gnaq|Gnas|Gnaz|Snap25,-1.0749018368449044,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.8939744811502908,GO:0090087,M1,1,0,GO Biological Processes,19,regulation of peptide transport,19_GO:0051179 localization,-2.8939744811502908,6.1871345029239775,4.701307565261367,21160,285,60,5,8.333333333333334,3.568120160740314,14672|14682|14683|14687|20614,Gna11|Gnaq|Gnas|Gnaz|Snap25,-1.0645876204260043,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.87138919700324,R-MMU-372790,M1,1,0,Reactome Gene Sets,6,Signaling by GPCR,,-2.87138919700324,4.19128466327108,4.188682643702285,21160,589,60,7,11.666666666666666,4.144384867012947,14672|14674|14682|14683|14687|15461|269060,Gna11|Gna13|Gnaq|Gnas|Gnaz|Hras|Dagla,-1.0436019494387467,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.726620566020555,GO:1904888,M1,1,0,GO Biological Processes,19,cranial skeletal system development,19_GO:0032502 developmental process,-2.726620566020555,12.30232558139535,5.600483451114883,21160,86,60,3,5.0,2.8136571693556887,14672|14682|14683,Gna11|Gnaq|Gnas,-0.9355561254808015,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.712251681755493,mmu04970,M1,1,0,KEGG Pathway,24,Salivary secretion - Mus musculus (house mouse),,-2.712251681755493,12.160919540229886,5.562607113589194,21160,87,60,3,5.0,2.8136571693556887,14682|14683|98660,Gnaq|Gnas|Atp1a2,-0.9241117942330562,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.685524924541072,GO:0070201,M1,1,0,GO Biological Processes,19,regulation of establishment of protein localization,19_GO:0051179 localization,-2.685524924541072,3.8876640419947504,3.9397976019141483,21160,635,60,7,11.666666666666666,4.144384867012947,14672|14682|14683|14687|15461|15519|20614,Gna11|Gnaq|Gnas|Gnaz|Hras|Hsp90aa1|Snap25,-0.9029493085400153,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.6852985171815567,GO:0051222,M1,1,0,GO Biological Processes,19,positive regulation of protein transport,19_GO:0051179 localization,-2.6852985171815567,5.545073375262055,4.3547851156557735,21160,318,60,5,8.333333333333334,3.568120160740314,14672|14682|14683|15519|20614,Gna11|Gnaq|Gnas|Hsp90aa1|Snap25,-0.9029493085400153,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.6658876988828615,GO:0008015,M1,1,0,GO Biological Processes,19,blood circulation,19_GO:0032501 multicellular organismal process,-2.6658876988828615,4.483050847457627,4.080877205418432,21160,472,60,6,10.0,3.872983346207417,14672|14674|14682|14683|98660|109676,Gna11|Gna13|Gnaq|Gnas|Atp1a2|Ank2,-0.8892529737657494,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.6421121631309483,GO:0050714,M1,1,0,GO Biological Processes,19,positive regulation of protein secretion,19_GO:0051179 localization,-2.6421121631309483,7.234188034188034,4.663712138992411,21160,195,60,4,6.666666666666667,3.220305943597653,14672|14682|14683|20614,Gna11|Gnaq|Gnas|Snap25,-0.8725164005590937,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.626070460437117,R-MMU-416476,M1,1,0,Reactome Gene Sets,6,G alpha (q) signalling events,,-2.626070460437117,7.160744500846024,4.632565417366193,21160,197,60,4,6.666666666666667,3.220305943597653,14672|14682|15461|269060,Gna11|Gnaq|Hras|Dagla,-0.8606439569116396,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.5867527726985653,GO:0046887,M1,1,0,GO Biological Processes,19,positive regulation of hormone secretion,19_GO:0051179 localization,-2.5867527726985653,6.983498349834984,4.556568558943964,21160,202,60,4,6.666666666666667,3.220305943597653,14672|14682|14683|20614,Gna11|Gnaq|Gnas|Snap25,-0.8295465994197793,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.543293777563212,GO:0050708,M1,1,0,GO Biological Processes,19,regulation of protein secretion,19_GO:0051179 localization,-2.543293777563212,5.140913508260447,4.123026395766972,21160,343,60,5,8.333333333333334,3.568120160740314,14672|14682|14683|14687|20614,Gna11|Gnaq|Gnas|Gnaz|Snap25,-0.7928209869433942,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.520107925448031,GO:0003013,M1,1,0,GO Biological Processes,19,circulatory system process,19_GO:0032501 multicellular organismal process,-2.520107925448031,4.19009900990099,3.8691825329799125,21160,505,60,6,10.0,3.872983346207417,14672|14674|14682|14683|98660|109676,Gna11|Gna13|Gnaq|Gnas|Atp1a2|Ank2,-0.7762657137272263,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.50569876502059,GO:0046883,M1,1,0,GO Biological Processes,19,regulation of hormone secretion,19_GO:0051179 localization,-2.50569876502059,5.038095238095239,4.0621551461022145,21160,350,60,5,8.333333333333334,3.568120160740314,14672|14682|14683|14687|20614,Gna11|Gnaq|Gnas|Gnaz|Snap25,-0.7644806971259344,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.5038543482946958,mmu05142,M1,1,0,KEGG Pathway,24,Chagas disease - Mus musculus (house mouse),,-2.5038543482946958,10.271844660194175,5.03000570337997,21160,103,60,3,5.0,2.8136571693556887,14672|14682|14683,Gna11|Gnaq|Gnas,-0.7639424302023236,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.339165014692301,GO:0051223,M1,1,0,GO Biological Processes,19,regulation of protein transport,19_GO:0051179 localization,-2.339165014692301,3.847272727272727,3.6078907969166654,21160,550,60,6,10.0,3.872983346207417,14672|14682|14683|14687|15519|20614,Gna11|Gnaq|Gnas|Gnaz|Hsp90aa1|Snap25,-0.6233515265717401,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.3262052211495594,R-MMU-76002,M1,1,0,Reactome Gene Sets,6,"Platelet activation, signaling and aggregation",,-2.3262052211495594,5.9023709902371,4.064394652092834,21160,239,60,4,6.666666666666667,3.220305943597653,14672|14674|14682|269060,Gna11|Gna13|Gnaq|Dagla,-0.6116237749386899,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.2588860822678365,mmu04071,M1,1,0,KEGG Pathway,24,Sphingolipid signaling pathway - Mus musculus (house mouse),,-2.2588860822678365,8.396825396825397,4.440702426007706,21160,126,60,3,5.0,2.8136571693556887,14674|14682|15461,Gna13|Gnaq|Hras,-0.557480216819336,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.2588860822678365,mmu04611,M1,1,0,KEGG Pathway,24,Platelet activation - Mus musculus (house mouse),,-2.2588860822678365,8.396825396825397,4.440702426007706,21160,126,60,3,5.0,2.8136571693556887,14674|14682|14683,Gna13|Gnaq|Gnas,-0.557480216819336,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.167280177498257,mmu04726,M1,1,0,KEGG Pathway,24,Serotonergic synapse - Mus musculus (house mouse),,-2.167280177498257,7.779411764705882,4.229468158758752,21160,136,60,3,5.0,2.8136571693556887,14682|14683|15461,Gnaq|Gnas|Hras,-0.48126537610535763,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.141242142206479,mmu04371,M1,1,0,KEGG Pathway,24,Apelin signaling pathway - Mus musculus (house mouse),,-2.141242142206479,7.611510791366906,4.170262492153163,21160,139,60,3,5.0,2.8136571693556887,14674|14682|15461,Gna13|Gnaq|Hras,-0.4624210043832685,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-2.0587482010350495,mmu04072,M1,1,0,KEGG Pathway,24,Phospholipase D signaling pathway - Mus musculus (house mouse),,-2.0587482010350495,7.100671140939597,3.985009439420801,21160,149,60,3,5.0,2.8136571693556887,14674|14683|15461,Gna13|Gnas|Hras,-0.4016970955774669,0,6,0,0,-7.747768250973626,44.083333333333336,
1,-7.214260293799482,GO:0099536,M1,1,0,GO Biological Processes,19,synaptic signaling,19_GO:0050789 regulation of biological process,-7.214260293799482,8.415039768618943,8.583634800414671,21160,461,60,11,18.333333333333332,4.995368225036438,13385|14672|14682|20614|20910|21960|50997|72961|104015|235380|269060,Dlg4|Gna11|Gnaq|Snap25|Stxbp1|Tnr|Mpp2|Slc17a7|Synj1|Dmxl2|Dagla,-4.274123436934709,0,7,1,1,-7.214260293799482,46.0,
1,-6.169201661469853,GO:0007267,M1,1,0,GO Biological Processes,19,cell-cell signaling,19_GO:0050789 regulation of biological process,-6.169201661469853,5.885952712100139,7.107953897874934,21160,719,60,12,20.0,5.163977794943222,13385|14672|14682|20614|20910|21960|50997|72961|104015|109676|235380|269060,Dlg4|Gna11|Gnaq|Snap25|Stxbp1|Tnr|Mpp2|Slc17a7|Synj1|Ank2|Dmxl2|Dagla,-3.4119954881910672,0,7,0,0,-7.214260293799482,46.0,
1,-5.723644356089318,GO:0099537,M1,1,0,GO Biological Processes,19,trans-synaptic signaling,19_GO:0050789 regulation of biological process,-5.723644356089318,7.875930521091812,7.43162311508701,21160,403,60,9,15.0,4.6097722286464435,13385|20614|20910|21960|50997|72961|104015|235380|269060,Dlg4|Snap25|Stxbp1|Tnr|Mpp2|Slc17a7|Synj1|Dmxl2|Dagla,-3.0523528115171255,0,7,0,0,-7.214260293799482,46.0,
1,-5.462739156432677,GO:0006836,M1,1,0,GO Biological Processes,19,neurotransmitter transport,19_GO:0051179 localization,-5.462739156432677,14.593103448275862,8.758301527022185,21160,145,60,6,10.0,3.872983346207417,20614|20910|22348|72961|98660|104015,Snap25|Stxbp1|Slc32a1|Slc17a7|Atp1a2|Synj1,-2.881624242209572,0,7,0,0,-7.214260293799482,46.0,
1,-4.95209307326325,GO:0007268,M1,1,0,GO Biological Processes,19,chemical synaptic transmission,19_GO:0050789 regulation of biological process,-4.95209307326325,7.44415127528584,6.75047102493988,21160,379,60,8,13.333333333333334,4.388537257362556,13385|20614|20910|21960|50997|72961|104015|235380,Dlg4|Snap25|Stxbp1|Tnr|Mpp2|Slc17a7|Synj1|Dmxl2,-2.5092808572064267,0,7,0,0,-7.214260293799482,46.0,
1,-4.95209307326325,GO:0098916,M1,1,0,GO Biological Processes,19,anterograde trans-synaptic signaling,19_GO:0050789 regulation of biological process,-4.95209307326325,7.44415127528584,6.75047102493988,21160,379,60,8,13.333333333333334,4.388537257362556,13385|20614|20910|21960|50997|72961|104015|235380,Dlg4|Snap25|Stxbp1|Tnr|Mpp2|Slc17a7|Synj1|Dmxl2,-2.5092808572064267,0,7,0,0,-7.214260293799482,46.0,
1,-4.433387808920069,GO:0016082,M1,1,0,GO Biological Processes,19,synaptic vesicle priming,19_GO:0051179 localization,-4.433387808920069,46.0,11.514278373381941,21160,23,60,3,5.0,2.8136571693556887,20614|20910|104015,Snap25|Stxbp1|Synj1,-2.123915590307419,0,7,0,0,-7.214260293799482,46.0,
1,-2.98441147114119,GO:0016079,M1,1,0,GO Biological Processes,19,synaptic vesicle exocytosis,19_GO:0051179 localization,-2.98441147114119,15.114285714285714,6.307417831287153,21160,70,60,3,5.0,2.8136571693556887,20614|20910|104015,Snap25|Stxbp1|Synj1,-1.1199953282145358,0,7,0,0,-7.214260293799482,46.0,
1,-2.9144700469869758,GO:0140029,M1,1,0,GO Biological Processes,19,exocytic process,19_GO:0051179 localization,-2.9144700469869758,14.297297297297296,6.110322100288451,21160,74,60,3,5.0,2.8136571693556887,20614|20910|104015,Snap25|Stxbp1|Synj1,-1.0800910752755388,0,7,0,0,-7.214260293799482,46.0,
1,-2.813412534937422,GO:0051650,M1,1,0,GO Biological Processes,19,establishment of vesicle localization,19_GO:0051179 localization,-2.813412534937422,8.060952380952381,5.00160956661506,21160,175,60,4,6.666666666666667,3.220305943597653,19349|20614|20910|104015,Rab7|Snap25|Stxbp1|Synj1,-1.00284281886302,0,7,0,0,-7.214260293799482,46.0,
1,-2.674755643342807,GO:0051648,M1,1,0,GO Biological Processes,19,vesicle localization,19_GO:0051179 localization,-2.674755643342807,7.385689354275742,4.727348047832802,21160,191,60,4,6.666666666666667,3.220305943597653,19349|20614|20910|104015,Rab7|Snap25|Stxbp1|Synj1,-0.8954092791014105,0,7,0,0,-7.214260293799482,46.0,
1,-2.5904012288032465,GO:0007269,M1,1,0,GO Biological Processes,19,neurotransmitter secretion,19_GO:0051179 localization,-2.5904012288032465,11.020833333333334,5.247482504592243,21160,96,60,3,5.0,2.8136571693556887,20614|20910|104015,Snap25|Stxbp1|Synj1,-0.8304721971889871,0,7,0,0,-7.214260293799482,46.0,
1,-2.5904012288032465,GO:0099643,M1,1,0,GO Biological Processes,19,signal release from synapse,19_GO:0051179 localization,-2.5904012288032465,11.020833333333334,5.247482504592243,21160,96,60,3,5.0,2.8136571693556887,20614|20910|104015,Snap25|Stxbp1|Synj1,-0.8304721971889871,0,7,0,0,-7.214260293799482,46.0,
1,-2.492011897559312,GO:0006906,M1,1,0,GO Biological Processes,19,vesicle fusion,19_GO:0051179 localization,-2.492011897559312,10.173076923076923,5.000641674661583,21160,104,60,3,5.0,2.8136571693556887,19349|20614|20910,Rab7|Snap25|Stxbp1,-0.7547005529974651,0,7,0,0,-7.214260293799482,46.0,
1,-2.4686928805010058,GO:0090174,M1,1,0,GO Biological Processes,19,organelle membrane fusion,19_GO:0009987 cellular process,-2.4686928805010058,9.981132075471699,4.943091769238459,21160,106,60,3,5.0,2.8136571693556887,19349|20614|20910,Rab7|Snap25|Stxbp1,-0.7326760062921577,0,7,0,0,-7.214260293799482,46.0,
1,-2.2609282537698596,GO:0051640,M1,1,0,GO Biological Processes,19,organelle localization,19_GO:0051179 localization,-2.2609282537698596,3.7057793345008756,3.4952220351296805,21160,571,60,6,10.0,3.872983346207417,11938|13424|19349|20614|20910|104015,Atp2a2|Dync1h1|Rab7|Snap25|Stxbp1|Synj1,-0.557480216819336,0,7,0,0,-7.214260293799482,46.0,
1,-2.1158191868454135,GO:0048284,M1,1,0,GO Biological Processes,19,organelle fusion,19_GO:0009987 cellular process,-2.1158191868454135,7.450704225352113,4.1127998446130185,21160,142,60,3,5.0,2.8136571693556887,19349|20614|20910,Rab7|Snap25|Stxbp1,-0.4445276422732206,0,7,0,0,-7.214260293799482,46.0,
1,-2.102159843620592,GO:0051656,M1,1,0,GO Biological Processes,19,establishment of organelle localization,19_GO:0051179 localization,-2.102159843620592,4.035087719298246,3.418752169441121,21160,437,60,5,8.333333333333334,3.568120160740314,13424|19349|20614|20910|104015,Dync1h1|Rab7|Snap25|Stxbp1|Synj1,-0.43419624239732657,0,7,0,0,-7.214260293799482,46.0,
1,-2.0274616312667924,GO:0045055,M1,1,0,GO Biological Processes,19,regulated exocytosis,19_GO:0051179 localization,-2.0274616312667924,6.915032679738562,3.915640509706567,21160,153,60,3,5.0,2.8136571693556887,20614|20910|104015,Snap25|Stxbp1|Synj1,-0.3725605028827689,0,7,0,0,-7.214260293799482,46.0,
1,-2.0121592071318073,GO:0061025,M1,1,0,GO Biological Processes,19,membrane fusion,19_GO:0009987 cellular process,-2.0121592071318073,6.825806451612904,3.881883746422762,21160,155,60,3,5.0,2.8136571693556887,19349|20614|20910,Rab7|Snap25|Stxbp1,-0.35832908911030925,0,7,0,0,-7.214260293799482,46.0,
1,-6.86917365873878,GO:0061024,M1,1,0,GO Biological Processes,19,membrane organization,19_GO:0009987 cellular process,-6.86917365873878,6.129233511586453,7.616272199155815,21160,748,60,13,21.666666666666668,5.31855591650939,11938|12322|12799|13385|14251|15519|15525|19349|20614|20910|22334|68585|109676,Atp2a2|Camk2a|Cnp|Dlg4|Flot1|Hsp90aa1|Hspa4|Rab7|Snap25|Stxbp1|Vdac2|Rtn4|Ank2,-3.9492401879622943,0,8,1,1,-6.86917365873878,9.969375736160188,
1,-5.886379416119874,GO:1990778,M1,1,0,GO Biological Processes,19,protein localization to cell periphery,19_GO:0051179 localization,-5.886379416119874,9.969375736160188,8.100342019367005,21160,283,60,8,13.333333333333334,4.388537257362556,12322|13385|14251|18195|19349|20910|109676|668212,Camk2a|Dlg4|Flot1|Nsf|Rab7|Stxbp1|Ank2|Efr3b,-3.1803257652884698,0,8,0,0,-6.86917365873878,9.969375736160188,
1,-5.863719109154093,GO:0072657,M1,1,0,GO Biological Processes,19,protein localization to membrane,19_GO:0051179 localization,-5.863719109154093,7.011265738899934,7.27609334119457,21160,503,60,10,16.666666666666668,4.811252243246882,12322|13385|14251|15519|15525|18195|19349|20910|109676|668212,Camk2a|Dlg4|Flot1|Hsp90aa1|Hspa4|Nsf|Rab7|Stxbp1|Ank2|Efr3b,-3.1695646816223952,0,8,0,0,-6.86917365873878,9.969375736160188,
1,-5.266868660288118,GO:0051668,M1,1,0,GO Biological Processes,19,localization within membrane,19_GO:0051179 localization,-5.266868660288118,6.007950028392959,6.5616368515606505,21160,587,60,10,16.666666666666668,4.811252243246882,12322|13385|14251|15519|15525|18195|19349|20910|109676|668212,Camk2a|Dlg4|Flot1|Hsp90aa1|Hspa4|Nsf|Rab7|Stxbp1|Ank2|Efr3b,-2.7401922304168718,0,8,0,0,-6.86917365873878,9.969375736160188,
1,-4.432029232466786,GO:0072659,M1,1,0,GO Biological Processes,19,protein localization to plasma membrane,19_GO:0051179 localization,-4.432029232466786,9.618181818181819,6.852051536016461,21160,220,60,6,10.0,3.872983346207417,14251|18195|19349|20910|109676|668212,Flot1|Nsf|Rab7|Stxbp1|Ank2|Efr3b,-2.123915590307419,0,8,0,0,-6.86917365873878,9.969375736160188,
1,-3.8717028721917086,GO:0006886,M1,1,0,GO Biological Processes,19,intracellular protein transport,19_GO:0051179 localization,-3.8717028721917086,5.234384662956092,5.310211223052983,21160,539,60,8,13.333333333333334,4.388537257362556,11771|11772|15519|15525|17754|18195|19349|20910,Ap2a1|Ap2a2|Hsp90aa1|Hspa4|Map1a|Nsf|Rab7|Stxbp1,-1.742885628963234,0,8,0,0,-6.86917365873878,9.969375736160188,
1,-3.3552545845222386,GO:0090150,M1,1,0,GO Biological Processes,19,establishment of protein localization to membrane,19_GO:0051179 localization,-3.3552545845222386,7.837037037037038,5.497999244102424,21160,225,60,5,8.333333333333334,3.568120160740314,12322|15519|15525|18195|19349,Camk2a|Hsp90aa1|Hspa4|Nsf|Rab7,-1.3784557419313204,0,8,0,0,-6.86917365873878,9.969375736160188,
1,-2.141242142206479,GO:0098876,M1,1,0,GO Biological Processes,19,vesicle-mediated transport to the plasma membrane,19_GO:0051179 localization,-2.141242142206479,7.611510791366906,4.170262492153163,21160,139,60,3,5.0,2.8136571693556887,12322|18195|19349,Camk2a|Nsf|Rab7,-0.4624210043832685,0,8,0,0,-6.86917365873878,9.969375736160188,
1,-6.761554822804131,GO:1990806,M1,1,0,GO Biological Processes,19,ligand-gated ion channel signaling pathway,19_GO:0050896 response to stimulus,-6.761554822804131,39.18518518518519,13.673748319209368,21160,45,60,5,8.333333333333334,3.568120160740314,12322|13385|14672|14682|18823,Camk2a|Dlg4|Gna11|Gnaq|Plp1,-3.875092031387271,0,9,1,1,-6.761554822804131,39.18518518518519,
1,-4.879087438241567,GO:0007215,M1,1,0,GO Biological Processes,19,glutamate receptor signaling pathway,19_GO:0050896 response to stimulus,-4.879087438241567,27.66013071895425,10.164721860140912,21160,51,60,4,6.666666666666667,3.220305943597653,12322|13385|14682|18823,Camk2a|Dlg4|Gnaq|Plp1,-2.4618293266571314,0,9,0,0,-6.761554822804131,39.18518518518519,
1,-4.079215432587175,GO:0035235,M1,1,0,GO Biological Processes,19,ionotropic glutamate receptor signaling pathway,19_GO:0050896 response to stimulus,-4.079215432587175,35.266666666666666,10.015317130780291,21160,30,60,3,5.0,2.8136571693556887,12322|13385|18823,Camk2a|Dlg4|Plp1,-1.8699377244719022,0,9,0,0,-6.761554822804131,39.18518518518519,
1,-2.8095476973593922,GO:0010959,M1,1,0,GO Biological Processes,19,regulation of metal ion transport,19_GO:0051179 localization,-2.8095476973593922,4.787330316742081,4.290939304274075,21160,442,60,6,10.0,3.872983346207417,12322|14682|14683|18823|98660|109676,Camk2a|Gnaq|Gnas|Plp1|Atp1a2|Ank2,-1.0005098858077377,0,9,0,0,-6.761554822804131,39.18518518518519,
1,-2.453563313645084,GO:0043269,M1,1,0,GO Biological Processes,19,regulation of monoatomic ion transport,19_GO:0051179 localization,-2.453563313645084,4.061420345489443,3.772936249185795,21160,521,60,6,10.0,3.872983346207417,12322|14682|14683|18823|98660|109676,Camk2a|Gnaq|Gnas|Plp1|Atp1a2|Ank2,-0.7214068602494741,0,9,0,0,-6.761554822804131,39.18518518518519,
1,-2.263640417525881,GO:0043270,M1,1,0,GO Biological Processes,19,positive regulation of monoatomic ion transport,19_GO:0051179 localization,-2.263640417525881,5.665327978580991,3.9489025819912498,21160,249,60,4,6.666666666666667,3.220305943597653,12322|14683|18823|109676,Camk2a|Gnas|Plp1|Ank2,-0.557480216819336,0,9,0,0,-6.761554822804131,39.18518518518519,
1,-2.1242267987707244,GO:0051928,M1,1,0,GO Biological Processes,19,positive regulation of calcium ion transport,19_GO:0051179 localization,-2.1242267987707244,7.50354609929078,4.131766033558474,21160,141,60,3,5.0,2.8136571693556887,12322|18823|109676,Camk2a|Plp1|Ank2,-0.4507023727662396,0,9,0,0,-6.761554822804131,39.18518518518519,
1,-2.0603751509589645,GO:0051924,M1,1,0,GO Biological Processes,19,regulation of calcium ion transport,19_GO:0051179 localization,-2.0603751509589645,4.949707602339181,3.579778049129118,21160,285,60,4,6.666666666666667,3.220305943597653,12322|18823|98660|109676,Camk2a|Plp1|Atp1a2|Ank2,-0.40224505244474246,0,9,0,0,-6.761554822804131,39.18518518518519,
1,-6.453440894214423,R-MMU-422475,M1,1,0,Reactome Gene Sets,6,Axon guidance,,-6.453440894214423,11.854341736694678,8.979917302615194,21160,238,60,8,13.333333333333334,4.388537257362556,11771|11772|14432|15461|15519|22152|22240|65254,Ap2a1|Ap2a2|Gap43|Hras|Hsp90aa1|Tubb3|Dpysl3|Dpysl5,-3.654373146326564,0,10,1,1,-6.453440894214423,22.51063829787234,
1,-6.4396080432055935,R-MMU-9675108,M1,1,0,Reactome Gene Sets,6,Nervous system development,,-6.4396080432055935,11.8047419804742,8.95785643521001,21160,239,60,8,13.333333333333334,4.388537257362556,11771|11772|14432|15461|15519|22152|22240|65254,Ap2a1|Ap2a2|Gap43|Hras|Hsp90aa1|Tubb3|Dpysl3|Dpysl5,-3.654373146326564,0,10,0,0,-6.453440894214423,22.51063829787234,
1,-5.0425092111110255,R-MMU-1266738,M1,1,0,Reactome Gene Sets,6,Developmental Biology,,-5.0425092111110255,6.49079754601227,6.5507508792032985,21160,489,60,9,15.0,4.6097722286464435,11771|11772|13385|14432|15461|15519|22152|22240|65254,Ap2a1|Ap2a2|Dlg4|Gap43|Hras|Hsp90aa1|Tubb3|Dpysl3|Dpysl5,-2.5662510649083594,0,10,0,0,-6.453440894214423,22.51063829787234,
1,-3.7581297389916206,GO:0044089,M1,1,0,GO Biological Processes,19,positive regulation of cellular component biogenesis,19_GO:0048518 positive regulation of biological process,-3.7581297389916206,5.038095238095238,5.1643887651124825,21160,560,60,8,13.333333333333334,4.388537257362556,13385|13424|14251|15461|15519|19349|22240|234267,Dlg4|Dync1h1|Flot1|Hras|Hsp90aa1|Rab7|Dpysl3|Gpm6a,-1.648061931775985,0,10,0,0,-6.453440894214423,22.51063829787234,
1,-3.4927061581799768,R-MMU-373755,M1,1,0,Reactome Gene Sets,6,Semaphorin interactions,,-3.4927061581799768,22.51063829787234,7.872437466977101,21160,47,60,3,5.0,2.8136571693556887,15519|22240|65254,Hsp90aa1|Dpysl3|Dpysl5,-1.4607989279595586,0,10,0,0,-6.453440894214423,22.51063829787234,
